#x,y
4.0000000000000000e+000,0.0000000000000000e+000
3.9993873820055290e+000,7.0004061703315149e-002
3.9975497156725193e+000,1.3998668053268754e-001
3.9944875638947028e+000,2.0992642018231966e-001
3.9902018646367194e+000,2.7980185748069242e-001
3.9846939306468125e+000,3.4959158895267567e-001
3.9779654490547181e+000,4.1927423737560487e-001
3.9700184808548862e+000,4.8882845832731681e-001
3.9608554602751771e+000,5.5823294672413826e-001
3.9504791940312360e+000,6.2746644334682500e-001
3.9388928604667717e+000,6.9650774135245097e-001
3.9261000085799993e+000,7.6533569277025659e-001
3.9121045569365527e+000,8.3392921497946126e-001
3.8969107924691895e+000,9.0226729716706011e-001
3.8805233691646692e+000,9.7032900676362510e-001
3.8629473066381910e+000,1.0380934958551398e+000
3.8441879885958428e+000,1.1055400075689026e+000
3.8242511611855226e+000,1.1726478824315432e+000
3.8031429312368430e+000,1.2393965646972056e+000
3.7808697643905527e+000,1.3057656086439584e+000
3.7574384831180536e+000,1.3717346848365031e+000
3.7328562646316166e+000,1.4372835863532623e+000
3.7071306386859355e+000,1.5023922349759420e+000
3.6802694852716979e+000,1.5670406873396723e+000
3.6522810322018699e+000,1.6312091410418361e+000
3.6231738525914454e+000,1.6948779407077261e+000
3.5929568622314241e+000,1.7580275840111610e+000
3.5616393168578222e+000,1.8206387276482250e+000
3.5292308093165583e+000,1.8826921932622949e+000
3.4957412666250800e+000,1.9441689733185437e+000
3.4611809469316275e+000,2.0050502369261181e+000
3.4255604363730692e+000,2.0653173356062138e+000
3.3888906458322756e+000,2.1249518090042661e+000
3.3511828075960159e+000,2.1839353905445287e+000
3.3124484719144087e+000,2.2422500130252865e+000
3.2726995034629751e+000,2.2998778141530032e+000
3.2319480777083824e+000,2.3568011420137021e+000
3.1902066771789896e+000,2.4130025604799075e+000
3.1474880876413365e+000,2.4684648545514847e+000
3.1038053941837465e+000,2.5231710356287538e+000
3.0591719772082500e+000,2.5771043467162458e+000
3.0136015083320435e+000,2.6302482675555230e+000
2.9671079461997527e+000,2.6825865196854859e+000
2.9197055322077716e+000,2.7341030714286054e+000
2.8714087861419966e+000,2.7847821428015771e+000
2.8222325017302854e+000,2.8346082103488683e+000
2.7721917421110036e+000,2.8835660118976918e+000
2.7213018352190512e+000,2.9316405512329480e+000
2.6695783690907775e+000,2.9788171026907011e+000
2.6170371870892262e+000,3.0250812156687807e+000
2.5636943830511689e+000,3.0704187190531336e+000
2.5095662963574217e+000,3.1148157255585596e+000
2.4546695069279401e+000,3.1582586359825164e+000
2.3990208301432472e+000,3.2007341433706742e+000
2.3426373116937262e+000,3.2422292370929591e+000
2.2855362223583731e+000,3.2827312068288221e+000
2.2277350527146047e+000,3.3222276464605276e+000
2.1692515077807322e+000,3.3607064578732579e+000
2.1101035015927598e+000,3.3981558546608737e+000
2.0503091517171517e+000,3.4345643657361986e+000
1.9898867737012584e+000,3.4699208388447129e+000
1.9288548754630992e+000,3.5042144439805951e+000
1.8672321516222254e+000,3.5374346767040428e+000
1.8050374777733809e+000,3.5695713613588835e+000
1.7422899047047484e+000,3.6006146541894646e+000
1.6790086525625114e+000,3.6305550463558900e+000
1.6152131049635583e+000,3.6593833668466580e+000
1.5509228030581019e+000,3.6870907852878263e+000
1.4861574395440513e+000,3.7136688146478369e+000
1.4209368526349597e+000,3.7391093138371678e+000
1.3552810199834024e+000,3.7634044902020229e+000
1.2892100525616417e+000,3.7865469019112927e+000
1.2227441885014547e+000,3.8085294602360529e+000
1.1559037868950133e+000,3.8293454317209052e+000
1.0887093215587056e+000,3.8489884402465000e+000
1.0211813747618317e+000,3.8674524689825907e+000
9.5334063092205834e-001,3.8847318622310514e+000
8.8520787026960324e-001,3.9008213271582632e+000
8.1680396248206077e-001,3.9157159354163582e+000
7.4814986029183250e-001,3.9294111246528165e+000
6.7926659306811621e-001,3.9419026999079563e+000
6.1017526037542169e-001,3.9531868348998871e+000
5.4089702551058461e-001,3.9632600731965346e+000
4.7145310902025384e-001,3.9721193292743782e+000
4.0186478220085636e-001,3.9797618894635716e+000
3.3215336058299866e-001,3.9861854127791672e+000
2.6234019740233328e-001,3.9913879316381795e+000
1.9244667705886612e-001,3.9953678524622736e+000
1.2249420856672776e-001,3.9981239561658928e+000
5.2504218996395263e-002,3.9996553985296757e+000
-1.7501853088606880e-002,3.9999617104590470e+000
-8.7502564198540578e-002,3.9990427981279071e+000
-1.5747647248577906e-001,3.9968989430073707e+000
-2.2740214431264139e-001,3.9935308017795497e+000
-2.9725816081671186e-001,3.9889394061364065e+000
-3.6702312447162155e-001,3.9831261624637362e+000
-4.3667566564131211e-001,3.9760928514103790e+000
-5.0619444912574207e-001,3.9678416273427910e+000
-5.7555818069605491e-001,3.9583750176851420e+000
-6.4474561361718907e-001,3.9476959221451433e+000
-7.1373555515594311e-001,3.9358076118258420e+000
-7.8250687307250510e-001,3.9227137282236502e+000
-8.5103850209344734e-001,3.9084182821129243e+000
-9.1930945036420442e-001,3.8929256523174272e+000
-9.8729880587907204e-001,3.8762405843690555e+000
-1.0549857428867373e+000,3.8583681890542429e+000
-1.1223495282694023e+000,3.8393139408484753e+000
-1.1893695278935150e+000,3.8190836762394142e+000
-1.2560252129301952e+000,3.7976835919391254e+000
-1.3222961661434012e+000,3.7751202429859716e+000
-1.3881620881439083e+000,3.7514005407367450e+000
-1.4536028036071946e+000,3.7265317507496571e+000
-1.5185982674533287e+000,3.7005214905588306e+000
-1.5831285709869560e+000,3.6733777273409820e+000
-1.6471739479955096e+000,3.6451087754750042e+000
-1.7107147808037808e+000,3.6157232939951962e+000
-1.7737316062829867e+000,3.5852302839389236e+000
-1.8362051218125066e+000,3.5536390855895195e+000
-1.8981161911924473e+000,3.5209593756152708e+000
-1.9594458505052255e+000,3.4872011641053708e+000
-2.0201753139243981e+000,3.4523747915037353e+000
-2.0802859794689241e+000,3.4164909254416318e+000
-2.1397594347011162e+000,3.3795605574700924e+000
-2.1985774623665377e+000,3.3415949996930978e+000
-2.2567220459741173e+000,3.3026058813025805e+000
-2.3141753753147567e+000,3.2626051450162961e+000
-2.3709198519167560e+000,3.2216050434196659e+000
-2.4269380944363874e+000,3.1796181352126984e+000
-2.4822129439819594e+000,3.1366572813631417e+000
-2.5367274693697364e+000,3.0927356411670579e+000
-2.5904649723101096e+000,3.0478666682180147e+000
-2.6434089925224424e+000,3.0020641062861211e+000
-2.6955433127769908e+000,2.9553419851081952e+000
-2.7468519638623983e+000,2.9077146160903213e+000
-2.7973192294771998e+000,2.8591965879241470e+000
-2.8469296510438724e+000,2.8098027621182267e+000
-2.8956680324439348e+000,2.7595482684458106e+000
-2.9435194446726523e+000,2.7084485003104639e+000
-2.9904692304119274e+000,2.6565191100309242e+000
-3.0365030085199716e+000,2.6037760040466540e+000
-3.0816066784363740e+000,2.5502353380455571e+000
-3.1257664245012298e+000,2.4959135120153499e+000
-3.1689687201870047e+000,2.4408271652200897e+000
-3.2112003322418272e+000,2.3849931711034267e+000
-3.2524483247429594e+000,2.3284286321201080e+000
-3.2927000630591783e+000,2.2711508744973514e+000
-3.3319432177208839e+000,2.2131774429276572e+000
-3.3701657681967245e+000,2.1545260951947136e+000
-3.4073560065755917e+000,2.0952147967340333e+000
-3.4435025411528590e+000,2.0352617151299741e+000
-3.4785942999197674e+000,1.9746852145508411e+000
-3.5126205339548795e+000,1.9135038501237820e+000
-3.5455708207165659e+000,1.8517363622511864e+000
-3.5774350672355317e+000,1.7894016708703238e+000
-3.6082035132063766e+000,1.7265188696580065e+000
-3.6378667339772703e+000,1.6631072201820147e+000
-3.6664156434368023e+000,1.5991861460011152e+000
-3.6938414967971442e+000,1.5347752267154413e+000
-3.7201358932726558e+000,1.4698941919690884e+000
-3.7452907786531191e+000,1.4045629154067512e+000
-3.7692984477708169e+000,1.3388014085862432e+000
-3.7921515468606968e+000,1.2726298148487736e+000
-3.8138430758128932e+000,1.2060684031488640e+000
-3.8343663903169229e+000,1.1391375618457900e+000
-3.8537152038969009e+000,1.0718577924584336e+000
-3.8718835898371426e+000,1.0042497033854887e+000
